DateTime,Energie_import_kWh,Index_import_kWh,Source,Pas
08/10/2025 23:00,0.641,23591.903,Compteur intelligent,1H
09/10/2025 00:00,0.139,23592.042,Compteur intelligent,1H
09/10/2025 01:00,0.148,23592.191,Compteur intelligent,1H
09/10/2025 02:00,0.201,23592.391,Compteur intelligent,1H
09/10/2025 03:00,0.332,23592.723,Compteur intelligent,1H
09/10/2025 04:00,0.279,23593.002,Compteur intelligent,1H
09/10/2025 05:00,0.403,23593.406,Compteur intelligent,1H
09/10/2025 06:00,0.756,23594.161,Compteur intelligent,1H
09/10/2025 07:00,0.979,23595.14,Compteur intelligent,1H
09/10/2025 08:00,0.795,23595.935,Compteur intelligent,1H
09/10/2025 09:00,0.462,23596.396,Compteur intelligent,1H
09/10/2025 10:00,0.46,23596.856,Compteur intelligent,1H
09/10/2025 11:00,0.279,23597.135,Compteur intelligent,1H
09/10/2025 12:00,0.358,23597.493,Compteur intelligent,1H
09/10/2025 13:00,0.3,23597.793,Compteur intelligent,1H
09/10/2025 14:00,0.281,23598.074,Compteur intelligent,1H
09/10/2025 15:00,0.271,23598.345,Compteur intelligent,1H
09/10/2025 16:00,0.3,23598.645,Compteur intelligent,1H
09/10/2025 17:00,0.453,23599.098,Compteur intelligent,1H
09/10/2025 18:00,0.692,23599.79,Compteur intelligent,1H
09/10/2025 19:00,1.024,23600.814,Compteur intelligent,1H
09/10/2025 20:00,1.344,23602.158,Compteur intelligent,1H
09/10/2025 21:00,1.428,23603.586,Compteur intelligent,1H
09/10/2025 22:00,1.049,23604.636,Compteur intelligent,1H
09/10/2025 23:00,0.684,23605.32,Compteur intelligent,1H
10/10/2025 00:00,0.275,23605.595,Compteur intelligent,1H
10/10/2025 01:00,0.288,23605.883,Compteur intelligent,1H
10/10/2025 02:00,0.213,23606.096,Compteur intelligent,1H
10/10/2025 03:00,0.12,23606.216,Compteur intelligent,1H
10/10/2025 04:00,0.184,23606.4,Compteur intelligent,1H
10/10/2025 05:00,0.48,23606.88,Compteur intelligent,1H
10/10/2025 06:00,0.731,23607.611,Compteur intelligent,1H
10/10/2025 07:00,0.928,23608.539,Compteur intelligent,1H
10/10/2025 08:00,0.662,23609.202,Compteur intelligent,1H
10/10/2025 09:00,0.411,23609.613,Compteur intelligent,1H
10/10/2025 10:00,0.308,23609.921,Compteur intelligent,1H
10/10/2025 11:00,0.265,23610.186,Compteur intelligent,1H
10/10/2025 12:00,0.267,23610.453,Compteur intelligent,1H
10/10/2025 13:00,0.263,23610.716,Compteur intelligent,1H
10/10/2025 14:00,0.449,23611.165,Compteur intelligent,1H
10/10/2025 15:00,0.326,23611.49,Compteur intelligent,1H
10/10/2025 16:00,0.37,23611.861,Compteur intelligent,1H
10/10/2025 17:00,0.34,23612.2,Compteur intelligent,1H
10/10/2025 18:00,0.635,23612.835,Compteur intelligent,1H
10/10/2025 19:00,1.045,23613.88,Compteur intelligent,1H
10/10/2025 20:00,1.296,23615.175,Compteur intelligent,1H
10/10/2025 21:00,1.37,23616.545,Compteur intelligent,1H
10/10/2025 22:00,0.992,23617.538,Compteur intelligent,1H
10/10/2025 23:00,0.637,23618.175,Compteur intelligent,1H
11/10/2025 00:00,0.21,23618.385,Compteur intelligent,1H
11/10/2025 01:00,0.158,23618.543,Compteur intelligent,1H
11/10/2025 02:00,0.164,23618.706,Compteur intelligent,1H
11/10/2025 03:00,0.27,23618.977,Compteur intelligent,1H
11/10/2025 04:00,0.239,23619.216,Compteur intelligent,1H
11/10/2025 05:00,0.448,23619.663,Compteur intelligent,1H
11/10/2025 06:00,0.757,23620.42,Compteur intelligent,1H
11/10/2025 07:00,0.969,23621.389,Compteur intelligent,1H
11/10/2025 08:00,0.814,23622.203,Compteur intelligent,1H
11/10/2025 09:00,0.42,23622.623,Compteur intelligent,1H
11/10/2025 10:00,0.232,23622.854,Compteur intelligent,1H
11/10/2025 11:00,0.275,23623.129,Compteur intelligent,1H
11/10/2025 12:00,0.512,23623.641,Compteur intelligent,1H
11/10/2025 13:00,0.44,23624.081,Compteur intelligent,1H
11/10/2025 14:00,0.458,23624.539,Compteur intelligent,1H
11/10/2025 15:00,0.458,23624.997,Compteur intelligent,1H
11/10/2025 16:00,0.496,23625.494,Compteur intelligent,1H
11/10/2025 17:00,0.458,23625.952,Compteur intelligent,1H
11/10/2025 18:00,0.657,23626.609,Compteur intelligent,1H
11/10/2025 19:00,1.097,23627.706,Compteur intelligent,1H
11/10/2025 20:00,1.389,23629.095,Compteur intelligent,1H
11/10/2025 21:00,1.493,23630.589,Compteur intelligent,1H
11/10/2025 22:00,1.018,23631.607,Compteur intelligent,1H
11/10/2025 23:00,0.751,23632.357,Compteur intelligent,1H
12/10/2025 00:00,0.306,23632.663,Compteur intelligent,1H
12/10/2025 01:00,0.184,23632.848,Compteur intelligent,1H
12/10/2025 02:00,0.292,23633.14,Compteur intelligent,1H
12/10/2025 03:00,0.3,23633.439,Compteur intelligent,1H
12/10/2025 04:00,0.264,23633.704,Compteur intelligent,1H
12/10/2025 05:00,0.311,23634.015,Compteur intelligent,1H
12/10/2025 06:00,0.81,23634.825,Compteur intelligent,1H
12/10/2025 07:00,0.871,23635.695,Compteur intelligent,1H
12/10/2025 08:00,0.755,23636.45,Compteur intelligent,1H
12/10/2025 09:00,0.352,23636.802,Compteur intelligent,1H
12/10/2025 10:00,0.336,23637.139,Compteur intelligent,1H
12/10/2025 11:00,0.153,23637.291,Compteur intelligent,1H
12/10/2025 12:00,0.426,23637.717,Compteur intelligent,1H
12/10/2025 13:00,0.427,23638.144,Compteur intelligent,1H
12/10/2025 14:00,0.461,23638.605,Compteur intelligent,1H
12/10/2025 15:00,0.381,23638.986,Compteur intelligent,1H
12/10/2025 16:00,0.533,23639.519,Compteur intelligent,1H
12/10/2025 17:00,0.449,23639.968,Compteur intelligent,1H
12/10/2025 18:00,0.66,23640.627,Compteur intelligent,1H
12/10/2025 19:00,1.044,23641.671,Compteur intelligent,1H
12/10/2025 20:00,1.199,23642.87,Compteur intelligent,1H
12/10/2025 21:00,1.46,23644.33,Compteur intelligent,1H
12/10/2025 22:00,1.047,23645.377,Compteur intelligent,1H
12/10/2025 23:00,0.72,23646.098,Compteur intelligent,1H
13/10/2025 00:00,0.269,23646.366,Compteur intelligent,1H
13/10/2025 01:00,0.261,23646.627,Compteur intelligent,1H
13/10/2025 02:00,0.299,23646.927,Compteur intelligent,1H
13/10/2025 03:00,0.224,23647.151,Compteur intelligent,1H
13/10/2025 04:00,0.362,23647.513,Compteur intelligent,1H
13/10/2025 05:00,0.553,23648.066,Compteur intelligent,1H
13/10/2025 06:00,0.777,23648.843,Compteur intelligent,1H
13/10/2025 07:00,0.939,23649.782,Compteur intelligent,1H
13/10/2025 08:00,0.824,23650.606,Compteur intelligent,1H
13/10/2025 09:00,0.484,23651.089,Compteur intelligent,1H
13/10/2025 10:00,0.278,23651.368,Compteur intelligent,1H
13/10/2025 11:00,0.242,23651.61,Compteur intelligent,1H
13/10/2025 12:00,0.339,23651.949,Compteur intelligent,1H
13/10/2025 13:00,0.377,23652.327,Compteur intelligent,1H
13/10/2025 14:00,0.303,23652.629,Compteur intelligent,1H
13/10/2025 15:00,0.388,23653.017,Compteur intelligent,1H
13/10/2025 16:00,0.494,23653.511,Compteur intelligent,1H
13/10/2025 17:00,0.455,23653.967,Compteur intelligent,1H
13/10/2025 18:00,0.677,23654.644,Compteur intelligent,1H
13/10/2025 19:00,1.095,23655.739,Compteur intelligent,1H
13/10/2025 20:00,1.337,23657.076,Compteur intelligent,1H
13/10/2025 21:00,1.296,23658.373,Compteur intelligent,1H
13/10/2025 22:00,1.015,23659.388,Compteur intelligent,1H
13/10/2025 23:00,0.599,23659.987,Compteur intelligent,1H
14/10/2025 00:00,0.315,23660.302,Compteur intelligent,1H
14/10/2025 01:00,0.229,23660.531,Compteur intelligent,1H
14/10/2025 02:00,0.147,23660.678,Compteur intelligent,1H
14/10/2025 03:00,0.293,23660.972,Compteur intelligent,1H
14/10/2025 04:00,0.322,23661.294,Compteur intelligent,1H
14/10/2025 05:00,0.477,23661.771,Compteur intelligent,1H
14/10/2025 06:00,0.684,23662.455,Compteur intelligent,1H
14/10/2025 07:00,0.881,23663.336,Compteur intelligent,1H
14/10/2025 08:00,0.871,23664.207,Compteur intelligent,1H
14/10/2025 09:00,0.422,23664.629,Compteur intelligent,1H
14/10/2025 10:00,0.328,23664.957,Compteur intelligent,1H
14/10/2025 11:00,0.27,23665.227,Compteur intelligent,1H
14/10/2025 12:00,0.249,23665.476,Compteur intelligent,1H
14/10/2025 13:00,0.243,23665.719,Compteur intelligent,1H
14/10/2025 14:00,0.362,23666.082,Compteur intelligent,1H
14/10/2025 15:00,0.322,23666.403,Compteur intelligent,1H
14/10/2025 16:00,0.36,23666.763,Compteur intelligent,1H
14/10/2025 17:00,0.482,23667.245,Compteur intelligent,1H
14/10/2025 18:00,0.584,23667.829,Compteur intelligent,1H
14/10/2025 19:00,1.057,23668.886,Compteur intelligent,1H
14/10/2025 20:00,1.434,23670.32,Compteur intelligent,1H
14/10/2025 21:00,1.414,23671.733,Compteur intelligent,1H
14/10/2025 22:00,1.044,23672.777,Compteur intelligent,1H
14/10/2025 23:00,0.709,23673.487,Compteur intelligent,1H
15/10/2025 00:00,0.295,23673.782,Compteur intelligent,1H
15/10/2025 01:00,0.205,23673.987,Compteur intelligent,1H
15/10/2025 02:00,0.169,23674.156,Compteur intelligent,1H
15/10/2025 03:00,0.315,23674.471,Compteur intelligent,1H
15/10/2025 04:00,0.304,23674.775,Compteur intelligent,1H
15/10/2025 05:00,0.568,23675.342,Compteur intelligent,1H
15/10/2025 06:00,0.726,23676.069,Compteur intelligent,1H
15/10/2025 07:00,1.008,23677.076,Compteur intelligent,1H
15/10/2025 08:00,0.815,23677.891,Compteur intelligent,1H
15/10/2025 09:00,0.488,23678.379,Compteur intelligent,1H
15/10/2025 10:00,0.302,23678.681,Compteur intelligent,1H
15/10/2025 11:00,0.206,23678.887,Compteur intelligent,1H
15/10/2025 12:00,0.314,23679.201,Compteur intelligent,1H
15/10/2025 13:00,0.302,23679.503,Compteur intelligent,1H
15/10/2025 14:00,0.334,23679.837,Compteur intelligent,1H
15/10/2025 15:00,0.278,23680.115,Compteur intelligent,1H
15/10/2025 16:00,0.391,23680.506,Compteur intelligent,1H
15/10/2025 17:00,0.527,23681.033,Compteur intelligent,1H
15/10/2025 18:00,0.628,23681.661,Compteur intelligent,1H
15/10/2025 19:00,1.092,23682.753,Compteur intelligent,1H
15/10/2025 20:00,1.25,23684.003,Compteur intelligent,1H
15/10/2025 21:00,1.393,23685.396,Compteur intelligent,1H
15/10/2025 22:00,1.076,23686.472,Compteur intelligent,1H
15/10/2025 23:00,0.626,23687.099,Compteur intelligent,1H
16/10/2025 00:00,0.291,23687.389,Compteur intelligent,1H
16/10/2025 01:00,0.264,23687.653,Compteur intelligent,1H
16/10/2025 02:00,0.366,23688.02,Compteur intelligent,1H
16/10/2025 03:00,0.269,23688.289,Compteur intelligent,1H
16/10/2025 04:00,0.324,23688.613,Compteur intelligent,1H
16/10/2025 05:00,0.45,23689.063,Compteur intelligent,1H
16/10/2025 06:00,0.697,23689.76,Compteur intelligent,1H
16/10/2025 07:00,1.104,23690.864,Compteur intelligent,1H
16/10/2025 08:00,0.776,23691.64,Compteur intelligent,1H
16/10/2025 09:00,0.477,23692.117,Compteur intelligent,1H
16/10/2025 10:00,0.306,23692.422,Compteur intelligent,1H
16/10/2025 11:00,0.175,23692.597,Compteur intelligent,1H
16/10/2025 12:00,0.25,23692.847,Compteur intelligent,1H
16/10/2025 13:00,0.231,23693.078,Compteur intelligent,1H
16/10/2025 14:00,0.412,23693.49,Compteur intelligent,1H
16/10/2025 15:00,0.371,23693.86,Compteur intelligent,1H
16/10/2025 16:00,0.356,23694.217,Compteur intelligent,1H
16/10/2025 17:00,0.334,23694.55,Compteur intelligent,1H
16/10/2025 18:00,0.631,23695.181,Compteur intelligent,1H
16/10/2025 19:00,1.054,23696.235,Compteur intelligent,1H
16/10/2025 20:00,1.289,23697.524,Compteur intelligent,1H
16/10/2025 21:00,1.415,23698.94,Compteur intelligent,1H
16/10/2025 22:00,1.012,23699.952,Compteur intelligent,1H
16/10/2025 23:00,0.664,23700.616,Compteur intelligent,1H
17/10/2025 00:00,0.252,23700.867,Compteur intelligent,1H
17/10/2025 01:00,0.126,23700.994,Compteur intelligent,1H
17/10/2025 02:00,0.307,23701.3,Compteur intelligent,1H
17/10/2025 03:00,0.265,23701.565,Compteur intelligent,1H
17/10/2025 04:00,0.168,23701.733,Compteur intelligent,1H
17/10/2025 05:00,0.435,23702.168,Compteur intelligent,1H
17/10/2025 06:00,0.744,23702.912,Compteur intelligent,1H
17/10/2025 07:00,0.886,23703.798,Compteur intelligent,1H
17/10/2025 08:00,0.785,23704.583,Compteur intelligent,1H
17/10/2025 09:00,0.531,23705.114,Compteur intelligent,1H
17/10/2025 10:00,0.321,23705.435,Compteur intelligent,1H
17/10/2025 11:00,0.178,23705.613,Compteur intelligent,1H
17/10/2025 12:00,0.291,23705.904,Compteur intelligent,1H
17/10/2025 13:00,0.213,23706.117,Compteur intelligent,1H
17/10/2025 14:00,0.345,23706.462,Compteur intelligent,1H
17/10/2025 15:00,0.28,23706.742,Compteur intelligent,1H
17/10/2025 16:00,0.393,23707.135,Compteur intelligent,1H
17/10/2025 17:00,0.468,23707.603,Compteur intelligent,1H
17/10/2025 18:00,0.733,23708.336,Compteur intelligent,1H
17/10/2025 19:00,1.073,23709.409,Compteur intelligent,1H
17/10/2025 20:00,1.347,23710.756,Compteur intelligent,1H
17/10/2025 21:00,1.265,23712.022,Compteur intelligent,1H
17/10/2025 22:00,1.191,23713.213,Compteur intelligent,1H
17/10/2025 23:00,0.813,23714.026,Compteur intelligent,1H
18/10/2025 00:00,0.252,23714.278,Compteur intelligent,1H
18/10/2025 01:00,0.284,23714.561,Compteur intelligent,1H
18/10/2025 02:00,0.189,23714.75,Compteur intelligent,1H
18/10/2025 03:00,0.239,23714.99,Compteur intelligent,1H
18/10/2025 04:00,0.302,23715.292,Compteur intelligent,1H
18/10/2025 05:00,0.423,23715.715,Compteur intelligent,1H
18/10/2025 06:00,0.87,23716.585,Compteur intelligent,1H
18/10/2025 07:00,0.966,23717.551,Compteur intelligent,1H
18/10/2025 08:00,0.727,23718.278,Compteur intelligent,1H
18/10/2025 09:00,0.434,23718.712,Compteur intelligent,1H
18/10/2025 10:00,0.315,23719.027,Compteur intelligent,1H
18/10/2025 11:00,0.167,23719.194,Compteur intelligent,1H
18/10/2025 12:00,0.489,23719.684,Compteur intelligent,1H
18/10/2025 13:00,0.458,23720.141,Compteur intelligent,1H
18/10/2025 14:00,0.515,23720.657,Compteur intelligent,1H
18/10/2025 15:00,0.49,23721.147,Compteur intelligent,1H
18/10/2025 16:00,0.466,23721.613,Compteur intelligent,1H
18/10/2025 17:00,0.379,23721.992,Compteur intelligent,1H
18/10/2025 18:00,0.764,23722.756,Compteur intelligent,1H
18/10/2025 19:00,1.086,23723.842,Compteur intelligent,1H
18/10/2025 20:00,1.398,23725.24,Compteur intelligent,1H
18/10/2025 21:00,1.398,23726.639,Compteur intelligent,1H
18/10/2025 22:00,1.055,23727.693,Compteur intelligent,1H
18/10/2025 23:00,0.615,23728.308,Compteur intelligent,1H
19/10/2025 00:00,0.366,23728.674,Compteur intelligent,1H
19/10/2025 01:00,0.246,23728.92,Compteur intelligent,1H
19/10/2025 02:00,0.335,23729.255,Compteur intelligent,1H
19/10/2025 03:00,0.257,23729.512,Compteur intelligent,1H
19/10/2025 04:00,0.367,23729.879,Compteur intelligent,1H
19/10/2025 05:00,0.406,23730.286,Compteur intelligent,1H
19/10/2025 06:00,0.685,23730.971,Compteur intelligent,1H
19/10/2025 07:00,0.931,23731.902,Compteur intelligent,1H
19/10/2025 08:00,0.735,23732.637,Compteur intelligent,1H
19/10/2025 09:00,0.498,23733.135,Compteur intelligent,1H
19/10/2025 10:00,0.321,23733.457,Compteur intelligent,1H
19/10/2025 11:00,0.17,23733.626,Compteur intelligent,1H
19/10/2025 12:00,0.416,23734.042,Compteur intelligent,1H
19/10/2025 13:00,0.376,23734.418,Compteur intelligent,1H
19/10/2025 14:00,0.416,23734.835,Compteur intelligent,1H
19/10/2025 15:00,0.464,23735.298,Compteur intelligent,1H
19/10/2025 16:00,0.468,23735.766,Compteur intelligent,1H
19/10/2025 17:00,0.49,23736.256,Compteur intelligent,1H
19/10/2025 18:00,0.706,23736.962,Compteur intelligent,1H
19/10/2025 19:00,1.009,23737.971,Compteur intelligent,1H
19/10/2025 20:00,1.44,23739.41,Compteur intelligent,1H
19/10/2025 21:00,1.417,23740.828,Compteur intelligent,1H
19/10/2025 22:00,1.072,23741.899,Compteur intelligent,1H
19/10/2025 23:00,0.659,23742.558,Compteur intelligent,1H
20/10/2025 00:00,0.374,23742.932,Compteur intelligent,1H
20/10/2025 01:00,0.305,23743.237,Compteur intelligent,1H
20/10/2025 02:00,0.193,23743.431,Compteur intelligent,1H
20/10/2025 03:00,0.272,23743.703,Compteur intelligent,1H
20/10/2025 04:00,0.251,23743.954,Compteur intelligent,1H
20/10/2025 05:00,0.512,23744.466,Compteur intelligent,1H
20/10/2025 06:00,0.703,23745.168,Compteur intelligent,1H
20/10/2025 07:00,0.909,23746.078,Compteur intelligent,1H
20/10/2025 08:00,0.727,23746.805,Compteur intelligent,1H
20/10/2025 09:00,0.487,23747.292,Compteur intelligent,1H
20/10/2025 10:00,0.238,23747.53,Compteur intelligent,1H
20/10/2025 11:00,0.263,23747.793,Compteur intelligent,1H
20/10/2025 12:00,0.202,23747.995,Compteur intelligent,1H
20/10/2025 13:00,0.382,23748.378,Compteur intelligent,1H
20/10/2025 14:00,0.171,23748.549,Compteur intelligent,1H
20/10/2025 15:00,0.351,23748.9,Compteur intelligent,1H
20/10/2025 16:00,0.391,23749.291,Compteur intelligent,1H
20/10/2025 17:00,0.39,23749.681,Compteur intelligent,1H
20/10/2025 18:00,0.747,23750.427,Compteur intelligent,1H
20/10/2025 19:00,1.128,23751.555,Compteur intelligent,1H
20/10/2025 20:00,1.427,23752.982,Compteur intelligent,1H
20/10/2025 21:00,1.431,23754.413,Compteur intelligent,1H
20/10/2025 22:00,1.08,23755.492,Compteur intelligent,1H
20/10/2025 23:00,0.658,23756.15,Compteur intelligent,1H
21/10/2025 00:00,0.273,23756.424,Compteur intelligent,1H
21/10/2025 01:00,0.324,23756.747,Compteur intelligent,1H
21/10/2025 02:00,0.255,23757.002,Compteur intelligent,1H
21/10/2025 03:00,0.12,23757.122,Compteur intelligent,1H
21/10/2025 04:00,0.2,23757.322,Compteur intelligent,1H
21/10/2025 05:00,0.567,23757.888,Compteur intelligent,1H
21/10/2025 06:00,0.715,23758.603,Compteur intelligent,1H
21/10/2025 07:00,0.911,23759.514,Compteur intelligent,1H
21/10/2025 08:00,0.821,23760.335,Compteur intelligent,1H
21/10/2025 09:00,0.512,23760.847,Compteur intelligent,1H
21/10/2025 10:00,0.334,23761.181,Compteur intelligent,1H
21/10/2025 11:00,0.271,23761.453,Compteur intelligent,1H
21/10/2025 12:00,0.204,23761.657,Compteur intelligent,1H
21/10/2025 13:00,0.464,23762.121,Compteur intelligent,1H
21/10/2025 14:00,0.31,23762.431,Compteur intelligent,1H
21/10/2025 15:00,0.406,23762.837,Compteur intelligent,1H
21/10/2025 16:00,0.385,23763.221,Compteur intelligent,1H
21/10/2025 17:00,0.387,23763.609,Compteur intelligent,1H
21/10/2025 18:00,0.665,23764.274,Compteur intelligent,1H
21/10/2025 19:00,1.05,23765.323,Compteur intelligent,1H
21/10/2025 20:00,1.462,23766.785,Compteur intelligent,1H
21/10/2025 21:00,1.285,23768.07,Compteur intelligent,1H
21/10/2025 22:00,1.084,23769.154,Compteur intelligent,1H
21/10/2025 23:00,0.789,23769.943,Compteur intelligent,1H
22/10/2025 00:00,0.227,23770.17,Compteur intelligent,1H
22/10/2025 01:00,0.26,23770.429,Compteur intelligent,1H
22/10/2025 02:00,0.187,23770.617,Compteur intelligent,1H
22/10/2025 03:00,0.361,23770.978,Compteur intelligent,1H
22/10/2025 04:00,0.232,23771.211,Compteur intelligent,1H
22/10/2025 05:00,0.497,23771.708,Compteur intelligent,1H
22/10/2025 06:00,0.646,23772.354,Compteur intelligent,1H
22/10/2025 07:00,0.896,23773.25,Compteur intelligent,1H
22/10/2025 08:00,0.778,23774.028,Compteur intelligent,1H
22/10/2025 09:00,0.392,23774.419,Compteur intelligent,1H
22/10/2025 10:00,0.285,23774.705,Compteur intelligent,1H
22/10/2025 11:00,0.182,23774.887,Compteur intelligent,1H
22/10/2025 12:00,0.337,23775.224,Compteur intelligent,1H
22/10/2025 13:00,0.26,23775.484,Compteur intelligent,1H
22/10/2025 14:00,0.269,23775.753,Compteur intelligent,1H
22/10/2025 15:00,0.356,23776.109,Compteur intelligent,1H
22/10/2025 16:00,0.262,23776.371,Compteur intelligent,1H
22/10/2025 17:00,0.457,23776.829,Compteur intelligent,1H
22/10/2025 18:00,0.632,23777.46,Compteur intelligent,1H
22/10/2025 19:00,1.156,23778.616,Compteur intelligent,1H
22/10/2025 20:00,1.331,23779.947,Compteur intelligent,1H
22/10/2025 21:00,1.31,23781.257,Compteur intelligent,1H
22/10/2025 22:00,1.066,23782.323,Compteur intelligent,1H
22/10/2025 23:00,0.741,23783.064,Compteur intelligent,1H
23/10/2025 00:00,0.12,23783.184,Compteur intelligent,1H
23/10/2025 01:00,0.219,23783.403,Compteur intelligent,1H
23/10/2025 02:00,0.333,23783.736,Compteur intelligent,1H
23/10/2025 03:00,0.2,23783.936,Compteur intelligent,1H
23/10/2025 04:00,0.227,23784.164,Compteur intelligent,1H
23/10/2025 05:00,0.363,23784.527,Compteur intelligent,1H
23/10/2025 06:00,0.744,23785.27,Compteur intelligent,1H
23/10/2025 07:00,0.872,23786.142,Compteur intelligent,1H
23/10/2025 08:00,0.791,23786.934,Compteur intelligent,1H
23/10/2025 09:00,0.368,23787.302,Compteur intelligent,1H
23/10/2025 10:00,0.272,23787.574,Compteur intelligent,1H
23/10/2025 11:00,0.251,23787.825,Compteur intelligent,1H
23/10/2025 12:00,0.295,23788.12,Compteur intelligent,1H
23/10/2025 13:00,0.317,23788.437,Compteur intelligent,1H
23/10/2025 14:00,0.275,23788.712,Compteur intelligent,1H
23/10/2025 15:00,0.287,23788.999,Compteur intelligent,1H
23/10/2025 16:00,0.45,23789.449,Compteur intelligent,1H
23/10/2025 17:00,0.445,23789.894,Compteur intelligent,1H
23/10/2025 18:00,0.706,23790.6,Compteur intelligent,1H
23/10/2025 19:00,1.123,23791.723,Compteur intelligent,1H
23/10/2025 20:00,1.387,23793.11,Compteur intelligent,1H
23/10/2025 21:00,1.344,23794.454,Compteur intelligent,1H
23/10/2025 22:00,1.095,23795.549,Compteur intelligent,1H
23/10/2025 23:00,0.666,23796.215,Compteur intelligent,1H
24/10/2025 00:00,0.362,23796.577,Compteur intelligent,1H
24/10/2025 01:00,0.27,23796.848,Compteur intelligent,1H
24/10/2025 02:00,0.261,23797.108,Compteur intelligent,1H
24/10/2025 03:00,0.356,23797.465,Compteur intelligent,1H
24/10/2025 04:00,0.35,23797.815,Compteur intelligent,1H
24/10/2025 05:00,0.416,23798.231,Compteur intelligent,1H
24/10/2025 06:00,0.793,23799.024,Compteur intelligent,1H
24/10/2025 07:00,0.871,23799.895,Compteur intelligent,1H
24/10/2025 08:00,0.75,23800.645,Compteur intelligent,1H
24/10/2025 09:00,0.469,23801.114,Compteur intelligent,1H
24/10/2025 10:00,0.309,23801.423,Compteur intelligent,1H
24/10/2025 11:00,0.253,23801.675,Compteur intelligent,1H
24/10/2025 12:00,0.274,23801.949,Compteur intelligent,1H
24/10/2025 13:00,0.355,23802.305,Compteur intelligent,1H
24/10/2025 14:00,0.366,23802.671,Compteur intelligent,1H
24/10/2025 15:00,0.3,23802.971,Compteur intelligent,1H
24/10/2025 16:00,0.375,23803.346,Compteur intelligent,1H
24/10/2025 17:00,0.449,23803.795,Compteur intelligent,1H
24/10/2025 18:00,0.71,23804.505,Compteur intelligent,1H
24/10/2025 19:00,1.081,23805.586,Compteur intelligent,1H
24/10/2025 20:00,1.391,23806.978,Compteur intelligent,1H
24/10/2025 21:00,1.399,23808.376,Compteur intelligent,1H
24/10/2025 22:00,1.104,23809.48,Compteur intelligent,1H
24/10/2025 23:00,0.708,23810.188,Compteur intelligent,1H
25/10/2025 00:00,0.227,23810.415,Compteur intelligent,1H
25/10/2025 01:00,0.278,23810.693,Compteur intelligent,1H
25/10/2025 02:00,0.218,23810.911,Compteur intelligent,1H
25/10/2025 03:00,0.228,23811.139,Compteur intelligent,1H
25/10/2025 04:00,0.321,23811.46,Compteur intelligent,1H
25/10/2025 05:00,0.462,23811.922,Compteur intelligent,1H
25/10/2025 06:00,0.724,23812.646,Compteur intelligent,1H
25/10/2025 07:00,0.981,23813.627,Compteur intelligent,1H
25/10/2025 08:00,0.719,23814.346,Compteur intelligent,1H
25/10/2025 09:00,0.486,23814.832,Compteur intelligent,1H
25/10/2025 10:00,0.221,23815.053,Compteur intelligent,1H
25/10/2025 11:00,0.342,23815.395,Compteur intelligent,1H
25/10/2025 12:00,0.49,23815.885,Compteur intelligent,1H
25/10/2025 13:00,0.488,23816.373,Compteur intelligent,1H
25/10/2025 14:00,0.463,23816.835,Compteur intelligent,1H
25/10/2025 15:00,0.39,23817.225,Compteur intelligent,1H
25/10/2025 16:00,0.405,23817.63,Compteur intelligent,1H
25/10/2025 17:00,0.424,23818.054,Compteur intelligent,1H
25/10/2025 18:00,0.659,23818.712,Compteur intelligent,1H
25/10/2025 19:00,1.08,23819.792,Compteur intelligent,1H
25/10/2025 20:00,1.425,23821.217,Compteur intelligent,1H
25/10/2025 21:00,1.388,23822.605,Compteur intelligent,1H
25/10/2025 22:00,1.003,23823.608,Compteur intelligent,1H
25/10/2025 23:00,0.719,23824.327,Compteur intelligent,1H
26/10/2025 00:00,0.221,23824.548,Compteur intelligent,1H
26/10/2025 01:00,0.282,23824.829,Compteur intelligent,1H
26/10/2025 02:00,0.294,23825.123,Compteur intelligent,1H
26/10/2025 03:00,0.231,23825.355,Compteur intelligent,1H
26/10/2025 04:00,0.388,23825.743,Compteur intelligent,1H
26/10/2025 05:00,0.438,23826.181,Compteur intelligent,1H
26/10/2025 06:00,0.766,23826.947,Compteur intelligent,1H
26/10/2025 07:00,1.024,23827.972,Compteur intelligent,1H
26/10/2025 08:00,0.776,23828.748,Compteur intelligent,1H
26/10/2025 09:00,0.409,23829.156,Compteur intelligent,1H
26/10/2025 10:00,0.28,23829.436,Compteur intelligent,1H
26/10/2025 11:00,0.277,23829.712,Compteur intelligent,1H
26/10/2025 12:00,0.434,23830.146,Compteur intelligent,1H
26/10/2025 13:00,0.43,23830.576,Compteur intelligent,1H
26/10/2025 14:00,0.518,23831.094,Compteur intelligent,1H
26/10/2025 15:00,0.458,23831.552,Compteur intelligent,1H
26/10/2025 16:00,0.61,23832.162,Compteur intelligent,1H
26/10/2025 17:00,0.41,23832.572,Compteur intelligent,1H
26/10/2025 18:00,0.62,23833.191,Compteur intelligent,1H
26/10/2025 19:00,1.046,23834.237,Compteur intelligent,1H
26/10/2025 20:00,1.419,23835.656,Compteur intelligent,1H
26/10/2025 21:00,1.328,23836.984,Compteur intelligent,1H
26/10/2025 22:00,1.127,23838.111,Compteur intelligent,1H
26/10/2025 23:00,0.681,23838.793,Compteur intelligent,1H
27/10/2025 00:00,0.281,23839.074,Compteur intelligent,1H
27/10/2025 01:00,0.214,23839.288,Compteur intelligent,1H
27/10/2025 02:00,0.26,23839.548,Compteur intelligent,1H
